06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100096;60949300000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100097;37578800000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100098;35505400000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100099;11045300000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100100;11635200000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100101;9372000000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100102;1549500000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100103;1.676354e+11
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100104;59544000000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100105;36313700000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100106;33267700000.0
